kingdom,phylum,class,order,family,genus,subgenus,species,subspecies,authority,canonical,dwc:scientificName
Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Paralimosina,,heteroneura,,"Papp, 2013",Paralimosina  heteroneura ,"Paralimosina heteroneura Papp, 2013"
Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Paralimosina,,paraustralis,,"Papp, 2013",Paralimosina  paraustralis ,"Paralimosina paraustralis Papp, 2013"
Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Paralimosina,,sinelineata,,"Papp, 2013",Paralimosina  sinelineata ,"Paralimosina sinelineata Papp, 2013"
Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Parastrophia,,avaricosa,,"Vannozzi, Pizzini & Raines, 2015",Parastrophia  avaricosa ,"Parastrophia avaricosa Vannozzi, Pizzini & Raines, 2015"
Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Parastrophia,,ornata,,"Vannozzi, Pizzini & Raines, 2015",Parastrophia  ornata ,"Parastrophia ornata Vannozzi, Pizzini & Raines, 2015"
Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,,fraserorum,,"Randall & King, 2009",Parupeneus  fraserorum ,"Parupeneus fraserorum Randall & King, 2009"
Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Pasilobus,,dippenaarae,,"Roff & Haddad, 2015",Pasilobus  dippenaarae ,"Pasilobus dippenaarae Roff & Haddad, 2015"
Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Pavoclinus,,caeruleopunctatus,,"Zsilavecz, 2001",Pavoclinus  caeruleopunctatus ,"Pavoclinus caeruleopunctatus Zsilavecz, 2001"
Animalia,Brachiopoda,Rhynchonellata,Pentamerida,Pentameridae,Pentamerus,,acaciae,,"Meyer, 1989",Pentamerus  acaciae ,"Pentamerus acaciae Meyer, 1989"
Animalia,Annelida,Clitellata,Opisthopora,Megascolecidae,Perionyx,,excavatus,,"Perrier, 1872",Perionyx  excavatus ,"Perionyx excavatus Perrier, 1872"
Animalia,Arthropoda,Insecta,Orthoptera,Xenopteridae,Permoxenopterum,,laticostum,,"van Dijk & Gorochov, 2011",Permoxenopterum  laticostum ,"Permoxenopterum laticostum van Dijk & Gorochov, 2011"
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Perrinia,,angulifera,,"(A. Adams, 1853)",Perrinia  angulifera ,"Perrinia angulifera (A. Adams, 1853)"
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Perrinia,,konos,,"(Barnard, 1964)",Perrinia  konos ,"Perrinia konos (Barnard, 1964)"
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Perrinia,,stellata,,"(A. Adams, 1864)",Perrinia  stellata ,"Perrinia stellata (A. Adams, 1864)"
Animalia,Arthropoda,Insecta,Diptera,Phoridae,Phalacrotophora,,stuckenbergi,,"Disney, 2012",Phalacrotophora  stuckenbergi ,"Phalacrotophora stuckenbergi Disney, 2012"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Philodicus,,cinerascens,,"(Ricardo, 1900)",Philodicus  cinerascens ,"Philodicus cinerascens (Ricardo, 1900)"
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Philodicus,,swynnertoni,,"Hobby, 1933",Philodicus  swynnertoni ,"Philodicus swynnertoni Hobby, 1933"
Animalia,Arthropoda,Hexanauplia,Siphonostomatoida,Pandaridae,Philorthragoriscus,,serratus,,"Kroyer, 1863",Philorthragoriscus  serratus ,"Philorthragoriscus serratus Kroyer, 1863"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Phymatolithon,,acervatum,,"(Foslie) W.H.Adey, 1970",Phymatolithon  acervatum ,"Phymatolithon acervatum (Foslie) W.H.Adey, 1970"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Phymatolithon,,ferox,,"(Foslie) Maneveldt & E.Van der Merwe, 2014",Phymatolithon  ferox ,"Phymatolithon ferox (Foslie) Maneveldt & E.Van der Merwe, 2014"
Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Phymatolithon,,foveatum,,"(Y.M.Chamberlain & Keats) Maneveldt & E.Van der Merwe, 2014",Phymatolithon  foveatum ,"Phymatolithon foveatum (Y.M.Chamberlain & Keats) Maneveldt & E.Van der Merwe, 2014"
Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,,macrocephalus,,"Linnaeus, 1758",Physeter  macrocephalus ,"Physeter macrocephalus Linnaeus, 1758"
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,,impunita,,Lonsdale 2015,Phytomyza  impunita ,Phytomyza impunita Lonsdale 2015
Animalia,Arthropoda,Arachnida,Prostigmata,Phytoptidae,Phytoptus,,crinitus,,"Meyer, 1991",Phytoptus  crinitus ,"Phytoptus crinitus Meyer, 1991"
Animalia,Arthropoda,Arachnida,Prostigmata,Phytoptidae,Phytoptus,,dentatae,,"Meyer, 1991",Phytoptus  dentatae ,"Phytoptus dentatae Meyer, 1991"
Animalia,Arthropoda,Arachnida,Prostigmata,Phytoptidae,Phytoptus,,ellipticus,,"Meyer, 1991",Phytoptus  ellipticus ,"Phytoptus ellipticus Meyer, 1991"
Animalia,Arthropoda,Arachnida,Prostigmata,Phytoptidae,Phytoptus,,monthalensis,,"Meyer, 1991",Phytoptus  monthalensis ,"Phytoptus monthalensis Meyer, 1991"
Animalia,Arthropoda,Arachnida,Prostigmata,Phytoptidae,Phytoptus,,swazilandicus,,"Meyer, 1991",Phytoptus  swazilandicus ,"Phytoptus swazilandicus Meyer, 1991"
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus,,indicus,,"Linnaeus, 1758",Platycephalus  indicus ,"Platycephalus indicus Linnaeus, 1758"
Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Platyptilia,,barbarae,,"Ustjuzhanin & Kovtunovich, 2010",Platyptilia  barbarae ,"Platyptilia barbarae Ustjuzhanin & Kovtunovich, 2010"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,,chubbi,,"(Regan, 1919)",Plectorhinchus  chubbi ,"Plectorhinchus chubbi (Regan, 1919)"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,,flavomaculatus,,"(Cuvier, 1830)",Plectorhinchus  flavomaculatus ,"Plectorhinchus flavomaculatus (Cuvier, 1830)"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,,playfairi,,"Pellegrin, 1914",Plectorhinchus  playfairi ,"Plectorhinchus playfairi Pellegrin, 1914"
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Plesianthidium,,calvini,,"(Cockerell, 1932)",Plesianthidium  calvini ,"Plesianthidium calvini (Cockerell, 1932)"
Animalia,Arthropoda,Diplopoda,Polydesmida,Paradoxosomatidae,Podochresimus,,unistolonus,,"Attems, 1944",Podochresimus  unistolonus ,"Podochresimus unistolonus Attems, 1944"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,commersonnii,,"Lacepède, 1801",Pomadasys  commersonnii ,"Pomadasys commersonnii Lacepède, 1801"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,furcatus,,"Bloch & Schneider, 1801",Pomadasys  furcatus ,"Pomadasys furcatus Bloch & Schneider, 1801"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,kaakan,,"Cuvier, 1830",Pomadasys  kaakan ,"Pomadasys kaakan Cuvier, 1830"
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,olivaceus,,"Day, 1875",Pomadasys  olivaceus ,"Pomadasys olivaceus  Day, 1875"
Animalia,Chordata,Actinopterygii,Perciformes,Pomatomidae,Pomatomus,,saltatrix,,"Linnaeus, 1766",Pomatomus  saltatrix ,"Pomatomus saltatrix Linnaeus, 1766"
Animalia,Annelida,Clitellata,Enchytraeida,Randiellidae,Pontodrilus,,litoralis,,"(Grube, 1855)",Pontodrilus  litoralis ,"Pontodrilus litoralis (Grube, 1855)"
Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Prasonica,,nigrotaeniata,,"(Simon, 1909)",Prasonica  nigrotaeniata ,"Prasonica nigrotaeniata  (Simon, 1909)"
Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides,,filamentosus,,"Valenciennes, 1830",Pristipomoides  filamentosus ,"Pristipomoides filamentosus Valenciennes, 1830"
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,,saundersiae,,"Hewitt, 1927",Pronolagus  saundersiae ,"Pronolagus saundersiae Hewitt, 1927"
Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Bucephalidae,Prosorhynchoides,,caudovatus,,"Manter, 1940",Prosorhynchoides  caudovatus ,"Prosorhynchoides caudovatus Manter, 1940"
,,,,,Proteaphila,,maculosa,,"Davies & Miller, 2012",Proteaphila maculosa ,"Proteaphila maculosa Davies & Miller, 2012"
,,,,,Proteaphila,,pajori,,"Davies, Miller & Muller, 2012",Proteaphila pajori ,"Proteaphila pajori Davies, Miller & Muller, 2012"
,,,,,Proteaphila,,stuckenbergorum,,"Davies & Miller, 2012",Proteaphila stuckenbergorum ,"Proteaphila stuckenbergorum Davies & Miller, 2012"
Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophylax,,rhombeatus,,"(Linnaeus, 1758)",Psammophylax  rhombeatus ,"Psammophylax rhombeatus (Linnaeus, 1758)"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Pseudicius,,dentatus,,"Wesolowska & Haddad, 2013",Pseudicius  dentatus ,"Pseudicius dentatus Wesolowska & Haddad, 2013"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Pseudicius,,flabellus,,"Wesolowska & Haddad, 2013",Pseudicius  flabellus ,"Pseudicius flabellus Wesolowska & Haddad, 2013"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Pseudicius,,imitator,,"Wesolowska & Haddad, 2013",Pseudicius  imitator ,"Pseudicius imitator Wesolowska & Haddad, 2013"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,afer,,"(Peters, 1864)",Pseudobarbus  afer ,"Pseudobarbus afer (Peters, 1864)"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,asper,,"(Boulenger, 1911)",Pseudobarbus  asper ,"Pseudobarbus asper (Boulenger, 1911)"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,burchelli,,"(Smith, 1841)",Pseudobarbus  burchelli ,"Pseudobarbus burchelli (Smith, 1841)"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,senticeps,,(Smith 1936),Pseudobarbus  senticeps ,Pseudobarbus senticeps (Smith 1936)
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,skeltoni,,"Chakona & Swartz, 2013",Pseudobarbus  skeltoni ,"Pseudobarbus skeltoni Chakona & Swartz, 2013"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,swartzi,,"Chakona & Skelton, 2017",Pseudobarbus  swartzi ,"Pseudobarbus swartzi Chakona & Skelton, 2017"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,tenuis,,"(Barnard, 1938)",Pseudobarbus  tenuis ,"Pseudobarbus tenuis (Barnard, 1938)"
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudobarbus,,verloreni,,"Chakona, Swartz & Skelton, 2014",Pseudobarbus  verloreni ,"Pseudobarbus verloreni  Chakona, Swartz & Skelton, 2014"
Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Pseudomicrommata,,vittigera,,"(Simon, 1897)",Pseudomicrommata  vittigera ,"Pseudomicrommata vittigera (Simon, 1897)"
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pseudonympha,,paludis,,"Riley, 1938",Pseudonympha  paludis ,"Pseudonympha paludis Riley, 1938"
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pseudonympha,,swanepoeli,,"van Son, 1955",Pseudonympha  swanepoeli ,"Pseudonympha Pseudonympha swanepoeli van Son, 1955"
Animalia,Chordata,Amphibia,Anura,Ptychadenidae,Ptychadena,,nilotica,,"(Seetzen, 1855)",Ptychadena  nilotica ,"Ptychadena nilotica  (Seetzen, 1855)"
Animalia,Annelida,Clitellata,Haplotaxida,Ocnerodrilidae,Pygmaeodrilus,,arausionensis,,"Michaelsen, 1910",Pygmaeodrilus  arausionensis ,"Pygmaeodrilus arausionensis Michaelsen, 1910"
Animalia,Arthropoda,Insecta,Diptera,Pyrgotidae,Pyrgotomyia,,richteri,,"(Steyskal, 1972)",Pyrgotomyia  richteri ,"Pyrgotomyia richteri  (Steyskal, 1972)"
,,,,,Quintalitus,,squamosus,,"Meyer, 1989",Quintalitus squamosus ,"Quintalitus squamosus Meyer, 1989"
Animalia,Chordata,Actinopterygii,Perciformes,Rachycentridae,Rachycentron,,canadum,,"(Linnaeus, 1766)",Rachycentron  canadum ,"Rachycentron canadum (Linnaeus, 1766)"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Ramusella,,filamentosa,,"(Mahunka, 1985)",Ramusella  filamentosa ,"Ramusella filamentosa (Mahunka, 1985)"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Ramusella,,filigera,,"(Mahunka, 1985)",Ramusella  filigera ,"Ramusella filigera (Mahunka, 1985)"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Ramusella,,florisbadensis,,"Hugo-Coetzee, 2016",Ramusella  florisbadensis ,"Ramusella florisbadensis Hugo-Coetzee, 2016"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Ramusella,,seniczakae,,"Hugo-Coetzee, 2016",Ramusella  seniczakae ,"Ramusella seniczakae Hugo-Coetzee, 2016"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Ramusella,,tobiasi,,"Hugo-Coetzee, 2016",Ramusella  tobiasi ,"Ramusella tobiasi Hugo-Coetzee, 2016"
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,,dilectus,,"(De Winton, 1897)",Rhabdomys  dilectus ,"Rhabdomys dilectus (De Winton, 1897)"
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,,intermedius,,(Wroughton 1905),Rhabdomys  intermedius ,Rhabdomys intermedius (Wroughton 1905)
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhene,,amanzi,,"Wesolowska & Haddad, 2013",Rhene  amanzi ,"Rhene amanzi Wesolowska & Haddad, 2013"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhene,,punctatus,,"Wesolowska & Haddad, 2013",Rhene  punctatus ,"Rhene punctatus Wesolowska & Haddad, 2013"
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhene,,timidus,,"Wesolowska & Haddad, 2013",Rhene  timidus ,"Rhene timidus Wesolowska & Haddad, 2013"
Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Rhinecanthus,,rectangulus,,"Bloch and Schneider, 1801",Rhinecanthus  rectangulus ,"Rhinecanthus rectangulus Bloch and Schneider, 1801"
Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,,cohenae,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss,& Cotterill, 2012",Rhinolophus  cohenae ,"Rhinolophus cohenae Taylor, Stoffberg,  Monadjem, Schoeman, Bayliss,& Cotterill, 2012"
Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,,smithersi,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss & Cotterill, 2012",Rhinolophus  smithersi ,"Rhinolophus smithersi Taylor, Stoffberg, Monadjem, Schoeman, Bayliss & Cotterill, 2012"
Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Rossella,,antartica,,"Carter, H.J. 1872",Rossella  antartica ,"Rossella antartica Carter, H.J. 1872"
Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Rothus,,aethiopicus,,"(Pavesi, 1883)",Rothus  aethiopicus ,"Rothus aethiopicus (Pavesi, 1883)"
Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia,,ornata,,"Holdsworth, 1855",Sagartia  ornata ,"Sagartia ornata Holdsworth, 1855"
Animalia,Chordata,Actinopterygii,Perciformes,Anabantidae,Sandelia,,bainsii,,"Castelnau, 1861",Sandelia  bainsii ,"Sandelia bainsii Castelnau, 1861"
Animalia,Chordata,Actinopterygii,Perciformes,Anabantidae,Sandelia,,capensis,,"(Cuvier, 1829)",Sandelia  capensis ,"Sandelia capensis (Cuvier, 1829)"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Scheloribatidae,Scheloribates,,potchefstroomensis,,"Ermilov, Hugo-Coetzee, Khaustov & Theron, 2017",Scheloribates  potchefstroomensis ,"Scheloribates potchefstroomensis Ermilov, Hugo-Coetzee, Khaustov & Theron, 2017"
Animalia,Arthropoda,Hexanauplia,Siphonostomatoida,Lernaeopodidae,Schistobrachia,,jordaanae,,"Dippenaar, Oivier & Benz, 2004",Schistobrachia  jordaanae ,"Schistobrachia jordaanae Dippenaar, Oivier & Benz, 2004"
Animalia,Arthropoda,Hexanauplia,Siphonostomatoida,Lernaeopodidae,Schistobrachia,,ramosa,,"Krøyer, 1863",Schistobrachia  ramosa ,"Schistobrachia ramosa Krøyer, 1863"
,,,,,Sclerophrys,,capensis,,"Tschudi, 1838",Sclerophrys capensis ,"Sclerophrys capensis Tschudi, 1838"
,,,,,Sclerophrys,,garmani,,"(Meek, 1897)",Sclerophrys garmani ,"Sclerophrys garmani  (Meek, 1897)"
,,,,,Sclerophrys,,gutturalis,,"(Power, 1927)",Sclerophrys gutturalis ,"Sclerophrys gutturalis (Power, 1927)"
,,,,,Sclerophrys,,maculatus,,"(Hallowell, 1854)",Sclerophrys maculatus ,"Sclerophrys maculatus  (Hallowell, 1854)"
,,,,,Sclerophrys,,pantherina,,"(Smith, 1828)",Sclerophrys pantherina ,"Sclerophrys pantherina    (Smith, 1828)"
,,,,,Sclerophrys,,pardalis,,"(Hewitt, 1935)",Sclerophrys pardalis ,"Sclerophrys pardalis  (Hewitt, 1935)"
,,,,,Sclerophrys,,poweri,,"(Hewitt, 1935)",Sclerophrys poweri ,"Sclerophrys poweri  (Hewitt, 1935)"
,,,,,Sclerophrys,,pusilla,,"(Mertens, 1937)",Sclerophrys pusilla ,"Sclerophrys pusilla (Mertens, 1937)"
,,,,,Scoletoptus,,duvernoiae,,"Meyer, 1992",Scoletoptus duvernoiae ,"Scoletoptus duvernoiae Meyer, 1992"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,,japonicus,,"Houttuyn, 1782",Scomber  japonicus ,"Scomber japonicus Houttuyn, 1782"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Scomberoides,,commersonnianus,,"Lacepède, 1801",Scomberoides  commersonnianus ,"Scomberoides commersonnianus Lacepède, 1801"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,,commersoni,,"Lacepede, 1800",Scomberomorus  commersoni ,"Scomberomorus commersoni Lacepede, 1800"
Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,,plurilineatus,,"Fourmanoir, 1966",Scomberomorus  plurilineatus ,"Scomberomorus plurilineatus Fourmanoir, 1966"
,,,,,Sedercypris,,calidus,,"(Barnard, 1938)",Sedercypris calidus ,"Sedercypris calidus (Barnard, 1938)"
,,,,,Sedercypris,,erubescens,,"(Skelton, 1974)",Sedercypris erubescens ,"Sedercypris erubescens (Skelton, 1974)"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Seriola,,dumerili,,"Risso, 1810",Seriola  dumerili ,"Seriola dumerili Risso, 1810"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Seriola,,lalandi,,"Valenciennes in Cuvier & Valenciennes, 1833",Seriola  lalandi ,"Seriola lalandi Valenciennes in Cuvier & Valenciennes, 1833"
Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Seriola,,rivoliana,,"Valenciennes, 1833",Seriola  rivoliana ,"Seriola rivoliana Valenciennes, 1833"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Setoppia,,izinyosa,,"Hugo-Coetzee, 2017",Setoppia  izinyosa ,"Setoppia izinyosa Hugo-Coetzee, 2017"
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oppiidae,Setoppia,,karinae,,"Mahunka, 1974",Setoppia  karinae ,"Setoppia karinae Mahunka, 1974"
,,,,,Setoptus,,radiatae,,"Meyer, 1991",Setoptus radiatae ,"Setoptus radiatae Meyer, 1991"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Shevtchenkella,,capensis,,"(Meyer, 1990)",Shevtchenkella  capensis ,"Shevtchenkella capensis (Meyer, 1990)"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Shevtchenkella,,jasmicolus,,"(Meyer, 1990)",Shevtchenkella  jasmicolus ,"Shevtchenkella jasmicolus (Meyer, 1990)"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Shevtchenkella,,lividae,,"(Meyer, 1990)",Shevtchenkella  lividae ,"Shevtchenkella lividae (Meyer, 1990)"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Shevtchenkella,,rhusi,,"(Meyer, 1990)",Shevtchenkella  rhusi ,"Shevtchenkella rhusi (Meyer, 1990)"
Animalia,Arthropoda,Arachnida,Prostigmata,Eriophyidae,Shevtchenkella,,rothmanniae,,"(Meyer, 1990)",Shevtchenkella  rothmanniae ,"Shevtchenkella rothmanniae (Meyer, 1990)"
,,,,,Smutsia,,temminckii,,"(Smuts, 1832)",Smutsia temminckii ,"Smutsia temminckii (Smuts, 1832)"
,,,,,Solenocristus,,karooensis,,"Chetverikov, Craemer, Neser & Zukoff, 2018",Solenocristus karooensis ,"Solenocristus karooensis Chetverikov, Craemer, Neser & Zukoff,  2018"
,,,,,Solenocristus,,searsius,,"Chetverikov, Craemer, Neser & Zukoff, 2018",Solenocristus searsius ,"Solenocristus searsius Chetverikov, Craemer, Neser & Zukoff, 2018"
Animalia,Arthropoda,Insecta,Diptera,Chyromyidae,Somatiosoma,,nitescens,,"Frey, 1958",Somatiosoma  nitescens ,"Somatiosoma nitescens Frey, 1958"
Animalia,Arthropoda,Hexanauplia,Siphonostomatoida,Lernaeopodidae,Sparidicola,,lithognathi,,"Kensley & Grindley, 1973",Sparidicola  lithognathi ,"Sparidicola lithognathi Kensley & Grindley, 1973"
,,,,,Spesbona,,angusta,,"Selys, 1863",Spesbona angusta ,"Spesbona angusta Selys, 1863"
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Spheginobaccha,,pamela,,"Thompson & Hauser, 2015",Spheginobaccha  pamela ,"Spheginobaccha pamela Thompson & Hauser, 2015"
Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,,barracuda,,"(Edwards, 1771)",Sphyraena  barracuda ,"Sphyraena barracuda (Edwards, 1771)"
Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,,jello,,"Cuvier, 1829",Sphyraena  jello ,"Sphyraena jello Cuvier, 1829"
Plantae,Rhodophyta,Not assigned,Cryptonemiales,Corallinaceae,Spongites,,agulhensis,,"Maneveldt, E.Van der Merwe & P.W.Gabrielson, 2015",Spongites  agulhensis ,"Spongites agulhensis Maneveldt, E.Van der Merwe & P.W.Gabrielson, 2015"
Plantae,Rhodophyta,Not assigned,Cryptonemiales,Corallinaceae,Spongites,,discoidea,,"(Foslie) D.Penrose & Woelkerling, 1988",Spongites  discoidea ,"Spongites discoidea (Foslie) D.Penrose & Woelkerling, 1988"
Plantae,Rhodophyta,Not assigned,Cryptonemiales,Corallinaceae,Spongites,,impar,,"(Foslie) Y.M.Chamberlain, 1994",Spongites  impar ,"Spongites impar (Foslie) Y.M.Chamberlain, 1994"
Plantae,Rhodophyta,Not assigned,Cryptonemiales,Corallinaceae,Spongites,,yendoi,,"(Foslie) Y.M.Chamberlain, 1993",Spongites  yendoi ,"Spongites yendoi (Foslie) Y.M.Chamberlain, 1993"
Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Stenoptilia,,natalensis,,"Ustjuzhanin & Kovtunovich, 2010",Stenoptilia  natalensis ,"Stenoptilia natalensis Ustjuzhanin & Kovtunovich, 2010"
Animalia,Arthropoda,Arachnida,Prostigmata,Penthalodidae,Stereotydeus,,pallodus,,"Olivier, 2006",Stereotydeus  pallodus ,"Stereotydeus pallodus Olivier, 2006"
Animalia,Arthropoda,Arachnida,Prostigmata,Penthalodidae,Stereotydeus,,vaginatus,,"Olivier, 2006",Stereotydeus  vaginatus ,"Stereotydeus vaginatus Olivier, 2006"
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,,balaenarum,,"(Strickland, 1852)",Sterna  balaenarum ,"Sterna balaenarum (Strickland, 1852)"
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,,caspia,,"Pallas, 1770",Sterna  caspia ,"Sterna caspia Pallas, 1770"
Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Strongylopus,,hymenopus,,"Boulenger, 1920",Strongylopus  hymenopus ,"Strongylopus hymenopus Boulenger, 1920"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,acanthocercus,,"Stuke, 2012",Stylogaster  acanthocercus ,"Stylogaster acanthocercus Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,copelandi,,"Stuke, 2012",Stylogaster  copelandi ,"Stylogaster copelandi Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,fanjae,,"Stuke, 2012",Stylogaster  fanjae ,"Stylogaster fanjae Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,frontalis,,"Kröber, 1914",Stylogaster  frontalis ,"Stylogaster frontalis Kröber, 1914"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,hauseri,,"Stuke, 2012",Stylogaster  hauseri ,"Stylogaster hauseri Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,hirsutifemora,,"Stuke, 2012",Stylogaster  hirsutifemora ,"Stylogaster hirsutifemora Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,irwini,,"Stuke, 2012",Stylogaster  irwini ,"Stylogaster irwini Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,kakamegensis,,"Stuke, 2012",Stylogaster  kakamegensis ,"Stylogaster kakamegensis Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,kenyensis,,"Stuke, 2012",Stylogaster  kenyensis ,"Stylogaster kenyensis Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,kirkspriggsi,,"Stuke, 2012",Stylogaster  kirkspriggsi ,"Stylogaster kirkspriggsi Stuke, 2012"
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Stylogaster,,westwoodi,,"Smith, 1967",Stylogaster  westwoodi ,"Stylogaster westwoodi Smith, 1967"
